"Date","Local.Site.Name","County","meanlatitude","meanlongitude","Month","Year","PM2.5","Ozone"
2025-08-21,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,35
2025-08-21,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,28
2025-08-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,32
2025-08-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,39
2025-08-21,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,38
2025-08-21,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,25
2025-08-21,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,24
2025-08-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,31
2025-08-21,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,24
2025-08-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,23
2025-08-21,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,25
2025-08-22,"Bryson City","Swain",35.434767,-83.442133,8,2025,NA,29
2025-08-22,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2025,NA,29
2025-08-22,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,31
2025-08-22,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,33
2025-08-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,27
2025-08-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,25
2025-08-22,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,32
2025-08-22,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,34
2025-08-22,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,31
2025-08-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,27
2025-08-22,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,28
2025-08-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,34
2025-08-22,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,30
2025-08-23,"Bryson City","Swain",35.434767,-83.442133,8,2025,NA,22
2025-08-23,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2025,NA,32
2025-08-23,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,31
2025-08-23,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,40
2025-08-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,34
2025-08-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,31
2025-08-23,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,35
2025-08-23,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,32
2025-08-23,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,30
2025-08-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,32
2025-08-23,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,34
2025-08-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,31
2025-08-23,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,33
2025-08-24,"Bryson City","Swain",35.434767,-83.442133,8,2025,NA,29
2025-08-24,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2025,NA,24
2025-08-24,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,34
2025-08-24,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,35
2025-08-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,31
2025-08-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,46
2025-08-24,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,39
2025-08-24,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,27
2025-08-24,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,30
2025-08-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,40
2025-08-24,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,28
2025-08-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,27
2025-08-24,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,26
2025-08-25,"Bryson City","Swain",35.434767,-83.442133,8,2025,NA,31
2025-08-25,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2025,NA,31
2025-08-25,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,35
2025-08-25,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,39
2025-08-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,31
2025-08-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,45
2025-08-25,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,37
2025-08-25,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,33
2025-08-25,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,34
2025-08-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,37
2025-08-25,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,38
2025-08-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,36
2025-08-25,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,43
2025-08-26,"Bryson City","Swain",35.434767,-83.442133,8,2025,NA,32
2025-08-26,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2025,NA,35
2025-08-26,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,37
2025-08-26,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,38
2025-08-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,34
2025-08-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,41
2025-08-26,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,39
2025-08-26,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,32
2025-08-26,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,37
2025-08-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,36
2025-08-26,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,36
2025-08-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,33
2025-08-26,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,33
2025-08-27,"Bryson City","Swain",35.434767,-83.442133,8,2025,NA,33
2025-08-27,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2025,NA,38
2025-08-27,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,40
2025-08-27,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,42
2025-08-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,34
2025-08-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,45
2025-08-27,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,43
2025-08-27,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,39
2025-08-27,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,37
2025-08-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,36
2025-08-27,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,39
2025-08-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,39
2025-08-27,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,40
2025-08-28,"Bryson City","Swain",35.434767,-83.442133,8,2025,NA,33
2025-08-28,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2025,NA,40
2025-08-28,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,47
2025-08-28,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,48
2025-08-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,45
2025-08-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,45
2025-08-28,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,54
2025-08-28,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,42
2025-08-28,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,41
2025-08-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,45
2025-08-28,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,44
2025-08-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,40
2025-08-28,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,42
2025-08-29,"Bryson City","Swain",35.434767,-83.442133,8,2025,NA,35
2025-08-29,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2025,NA,45
2025-08-29,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,42
2025-08-29,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,44
2025-08-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,44
2025-08-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,49
2025-08-29,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,44
2025-08-29,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,41
2025-08-29,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,39
2025-08-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,44
2025-08-29,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,43
2025-08-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,43
2025-08-29,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,46
2025-08-30,"Bryson City","Swain",35.434767,-83.442133,8,2025,NA,33
2025-08-30,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2025,NA,37
2025-08-30,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,44
2025-08-30,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,42
2025-08-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,41
2025-08-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,44
2025-08-30,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,43
2025-08-30,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,38
2025-08-30,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,32
2025-08-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,39
2025-08-30,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,39
2025-08-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,38
2025-08-30,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,42
2025-08-31,"Bryson City","Swain",35.434767,-83.442133,8,2025,NA,32
2025-08-31,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2025,NA,37
2025-08-31,"Clemmons Middle","Forsyth",36.026612,-80.341962,8,2025,NA,41
2025-08-31,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2025,NA,40
2025-08-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2025,NA,31
2025-08-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2025,NA,37
2025-08-31,"Hattie Avenue","Forsyth",36.11094,-80.224501,8,2025,NA,43
2025-08-31,"Leggett","Edgecombe",35.988278,-77.5843,8,2025,NA,40
2025-08-31,"Linville Falls","Avery",35.972347,-81.933072,8,2025,NA,31
2025-08-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2025,NA,36
2025-08-31,"Millbrook School","Wake",35.856111,-78.574167,8,2025,NA,38
2025-08-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2025,NA,42
2025-08-31,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2025,NA,38
2025-09-01,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,31
2025-09-01,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,31
2025-09-01,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,40
2025-09-01,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,37
2025-09-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,39
2025-09-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,39
2025-09-01,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,40
2025-09-01,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,34
2025-09-01,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,36
2025-09-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,34
2025-09-01,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,31
2025-09-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,32
2025-09-01,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,33
2025-09-02,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,29
2025-09-02,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,30
2025-09-02,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,44
2025-09-02,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,39
2025-09-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,35
2025-09-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,43
2025-09-02,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,44
2025-09-02,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,31
2025-09-02,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,31
2025-09-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,36
2025-09-02,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,35
2025-09-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,31
2025-09-02,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,35
2025-09-03,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,30
2025-09-03,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,39
2025-09-03,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,45
2025-09-03,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,47
2025-09-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,36
2025-09-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,47
2025-09-03,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,45
2025-09-03,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,42
2025-09-03,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,29
2025-09-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,46
2025-09-03,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,44
2025-09-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,39
2025-09-03,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,42
2025-09-04,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,29
2025-09-04,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,44
2025-09-04,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,38
2025-09-04,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,45
2025-09-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,36
2025-09-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,38
2025-09-04,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,41
2025-09-04,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,44
2025-09-04,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,27
2025-09-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,43
2025-09-04,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,44
2025-09-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,42
2025-09-04,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,47
2025-09-05,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,27
2025-09-05,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,38
2025-09-05,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,41
2025-09-05,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,44
2025-09-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,41
2025-09-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,42
2025-09-05,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,46
2025-09-05,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,44
2025-09-05,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,31
2025-09-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,47
2025-09-05,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,43
2025-09-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,42
2025-09-05,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,43
2025-09-06,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,28
2025-09-06,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,31
2025-09-06,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,34
2025-09-06,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,39
2025-09-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,44
2025-09-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,36
2025-09-06,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,36
2025-09-06,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,41
2025-09-06,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,34
2025-09-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,37
2025-09-06,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,41
2025-09-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,36
2025-09-06,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,40
2025-09-07,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,29
2025-09-07,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,27
2025-09-07,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,25
2025-09-07,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,25
2025-09-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,33
2025-09-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,27
2025-09-07,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,27
2025-09-07,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,26
2025-09-07,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,30
2025-09-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,21
2025-09-07,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,22
2025-09-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,24
2025-09-07,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,21
2025-09-08,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,31
2025-09-08,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,33
2025-09-08,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,40
2025-09-08,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,40
2025-09-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,38
2025-09-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,40
2025-09-08,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,41
2025-09-08,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,40
2025-09-08,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,34
2025-09-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,35
2025-09-08,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,38
2025-09-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,41
2025-09-08,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,38
2025-09-09,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,32
2025-09-09,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,28
2025-09-09,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,45
2025-09-09,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,37
2025-09-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,39
2025-09-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,48
2025-09-09,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,46
2025-09-09,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,29
2025-09-09,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,34
2025-09-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,39
2025-09-09,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,32
2025-09-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,30
2025-09-09,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,31
2025-09-10,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,36
2025-09-10,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,19
2025-09-10,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,40
2025-09-10,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,29
2025-09-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,42
2025-09-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,43
2025-09-10,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,41
2025-09-10,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,20
2025-09-10,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,39
2025-09-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,38
2025-09-10,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,20
2025-09-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,18
2025-09-10,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,20
2025-09-11,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,35
2025-09-11,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,17
2025-09-11,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,44
2025-09-11,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,34
2025-09-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,47
2025-09-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,47
2025-09-11,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,46
2025-09-11,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,21
2025-09-11,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,43
2025-09-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,35
2025-09-11,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,28
2025-09-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,20
2025-09-11,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,24
2025-09-12,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,35
2025-09-12,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,43
2025-09-12,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,49
2025-09-12,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,47
2025-09-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,49
2025-09-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,48
2025-09-12,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,50
2025-09-12,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,46
2025-09-12,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,40
2025-09-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,42
2025-09-12,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,44
2025-09-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,44
2025-09-12,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,41
2025-09-13,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,37
2025-09-13,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,31
2025-09-13,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,45
2025-09-13,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,44
2025-09-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,48
2025-09-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,44
2025-09-13,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,46
2025-09-13,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,43
2025-09-13,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,41
2025-09-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,43
2025-09-13,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,42
2025-09-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,39
2025-09-13,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2025,NA,42
2025-09-14,"Bryson City","Swain",35.434767,-83.442133,9,2025,NA,31
2025-09-14,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2025,NA,36
2025-09-14,"Clemmons Middle","Forsyth",36.026612,-80.341962,9,2025,NA,49
2025-09-14,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2025,NA,43
2025-09-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2025,NA,47
2025-09-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2025,NA,48
2025-09-14,"Hattie Avenue","Forsyth",36.11094,-80.224501,9,2025,NA,61
2025-09-14,"Leggett","Edgecombe",35.988278,-77.5843,9,2025,NA,42
2025-09-14,"Linville Falls","Avery",35.972347,-81.933072,9,2025,NA,41
2025-09-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2025,NA,44
2025-09-14,"Millbrook School","Wake",35.856111,-78.574167,9,2025,NA,39
2025-09-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2025,NA,41
